timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1,71978E+12;68;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-125;text;true;;485;155;3;3;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;68;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-127;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;75;0;0
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-126;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;76;0;0
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-128;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;76;0;1
1,71978E+12;78;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-129;text;true;;483;155;3;3;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;78;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-131;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;69;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-130;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;75;0;0
1,71978E+12;69;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-132;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;69;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-133;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;75;0;0
1,71978E+12;70;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-134;text;true;;483;155;3;3;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;70;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-136;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;69;0;1
1,71978E+12;77;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-135;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;77;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-137;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;69;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-138;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;69;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-139;text;true;;483;155;3;3;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;70;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-141;text;true;;485;155;3;3;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;70;0;1
1,71978E+12;61;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-140;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;61;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-142;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;72;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-143;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;69;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-144;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;70;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-145;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;70;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-146;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;69;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-147;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;71;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-149;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;74;0;1
1,71978E+12;61;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-148;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;61;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-150;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;69;0;1
1,71978E+12;68;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-151;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;68;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-152;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;70;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-153;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;72;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-154;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;72;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-155;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;72;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-156;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;70;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-157;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;71;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-158;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;70;0;1
1,71978E+12;79;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-159;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;79;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-160;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;73;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-161;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;73;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-162;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;73;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-163;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;74;0;1
1,71978E+12;105;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-164;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;105;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-165;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;73;0;0
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-166;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;75;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-168;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;76;0;1
1,71978E+12;67;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-167;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;67;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-170;text;true;;483;155;3;3;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;76;0;1
1,71978E+12;66;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-169;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;66;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-171;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;76;0;0
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-172;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;75;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-173;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;75;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-174;text;true;;483;155;3;3;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;76;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-176;text;true;;485;155;3;3;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;76;0;1
1,71978E+12;68;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-175;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;68;0;0
1,71978E+12;67;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-177;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;67;0;1
1,71978E+12;67;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-178;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;67;0;1
1,71978E+12;67;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-179;text;true;;483;155;3;3;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;67;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-181;text;true;;485;155;3;3;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;76;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-180;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;69;0;0
1,71978E+12;67;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-182;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;67;0;1
1,71978E+12;66;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-183;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;66;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-184;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;73;0;1
1,71978E+12;77;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-186;text;true;;485;155;3;3;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;77;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-185;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;69;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-187;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;75;0;1
1,71978E+12;66;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-188;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;66;0;0
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-190;text;true;;483;155;3;3;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;76;0;1
1,71978E+12;68;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-189;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;68;0;2
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-191;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;76;0;0
1,71978E+12;78;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-192;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;78;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-194;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;76;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-193;text;true;;483;155;1;1;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;71;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-195;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;68;0;1
1,71978E+12;68;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-196;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;68;0;0
1,71978E+12;77;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-198;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;77;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-197;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;71;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-200;text;true;;483;155;3;3;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;76;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-199;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;70;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-201;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;75;0;0
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-202;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;76;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-204;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;76;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-203;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;72;0;1
1,71978E+12;68;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-205;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;68;0;1
1,71978E+12;67;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-206;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;67;0;0
1,71978E+12;67;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-208;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;67;0;1
1,71978E+12;62;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-207;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;62;0;1
1,71978E+12;78;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-209;text;true;;483;155;1;1;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;78;0;1
1,71978E+12;77;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-211;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;77;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-210;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;72;0;1
1,71978E+12;67;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-213;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;67;0;1
1,71978E+12;62;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-212;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;62;0;1
1,71978E+12;77;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-214;text;true;;483;155;1;1;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;77;0;1
1,71978E+12;67;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-216;text;true;;485;155;3;3;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;67;0;1
1,71978E+12;62;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-215;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;62;0;1
1,71978E+12;67;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-217;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;67;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-218;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;76;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-219;text;true;;483;155;1;1;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;76;0;1
1,71978E+12;67;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-221;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;67;0;1
1,71978E+12;65;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-220;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;65;0;0
1,71978E+12;77;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-223;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;77;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-222;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;75;0;1
1,71978E+12;77;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-224;text;true;;483;155;1;1;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;77;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-226;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;76;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-225;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;72;0;1
1,71978E+12;77;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-228;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;77;0;1
1,71978E+12;79;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-227;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;79;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-229;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;75;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-230;text;true;;485;155;1;1;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;76;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-232;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;70;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-231;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;74;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-233;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;76;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-235;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;76;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-234;text;true;;485;155;1;1;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;76;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-236;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;74;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-237;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;75;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-239;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;74;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-238;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;74;0;1
1,71978E+12;65;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-240;text;true;;485;155;1;1;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;65;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-242;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;75;0;0
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-241;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;76;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-243;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;76;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-244;text;true;;483;155;3;3;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;76;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-245;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;74;0;1
1,71978E+12;77;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-246;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;77;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-247;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;75;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-248;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;75;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-249;text;true;;483;155;3;3;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;76;0;1
