timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-375;text;true;;485;155;1;1;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;73;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-376;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;71;0;0
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-377;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;73;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-378;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;71;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-379;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;75;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-380;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;73;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-381;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;71;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-382;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;73;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-383;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;73;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-384;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;75;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-385;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;73;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-386;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;71;0;0
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-387;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;72;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-388;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;73;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-389;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;72;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-390;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;74;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-391;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;72;0;0
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-392;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;73;0;0
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-393;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;72;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-394;text;true;;483;155;1;1;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;72;0;1
1,71978E+12;77;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-395;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;77;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-396;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;76;0;0
1,71978E+12;74;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-397;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;74;0;1
1,71978E+12;77;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-398;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;77;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-399;text;true;;483;155;1;1;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;73;0;1
1,71978E+12;67;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-400;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;67;0;1
1,71978E+12;68;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-401;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;68;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-402;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;73;0;1
1,71978E+12;67;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-403;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;67;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-404;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;73;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-405;text;true;;485;155;1;1;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;74;0;1
1,71978E+12;67;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-406;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;67;0;1
1,71978E+12;62;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-407;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;62;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-408;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;73;0;1
1,71978E+12;83;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-409;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;83;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-410;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;72;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-411;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;72;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-412;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;73;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-413;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;71;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-414;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;72;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-415;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;75;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-416;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;71;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-417;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;72;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-418;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;73;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-419;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;72;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-420;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;72;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-421;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;71;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-422;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;73;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-423;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;72;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-424;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;74;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-425;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;73;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-426;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;73;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-427;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;70;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-428;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;73;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-429;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;73;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-430;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;73;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-431;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;72;0;0
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-432;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;73;0;1
1,71978E+12;63;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-433;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;63;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-434;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;73;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-435;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;72;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-436;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;72;0;0
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-437;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;72;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-438;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;72;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-439;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;73;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-440;text;true;;485;155;1;1;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;72;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-441;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;72;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-442;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;72;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-443;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;72;0;1
1,71978E+12;79;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-444;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;79;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-447;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;72;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-448;text;false;;306;155;4;4;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;74;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-449;text;true;;483;155;4;4;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;74;0;1
1,71978E+12;382;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-446;text;false;;306;155;5;5;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;382;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-452;text;false;;306;155;4;4;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;72;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-453;text;false;;306;155;5;5;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;76;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-454;text;true;;483;155;5;5;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;76;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-455;text;true;;485;155;5;5;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;72;0;1
1,71978E+12;405;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-450;text;true;;485;155;4;4;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;405;0;1
1,71978E+12;722;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-445;text;true;;485;155;4;4;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;722;0;1
1,71978E+12;62;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-456;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;62;0;0
1,71978E+12;393;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-451;text;false;;306;155;3;3;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;393;0;0
1,71978E+12;63;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-457;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;63;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-458;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;71;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-459;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;71;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-460;text;true;;485;155;1;1;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;72;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-461;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;74;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-462;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;71;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-463;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;75;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-464;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;76;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-465;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;74;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-466;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;72;0;0
1,71978E+12;74;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-467;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;74;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-468;text;false;;306;155;1;1;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;71;0;0
1,71978E+12;74;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-469;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;74;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-470;text;true;;485;155;1;1;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;71;0;1
1,71978E+12;74;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-471;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;74;0;1
1,71978E+12;68;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-472;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;68;0;1
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-473;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;75;0;1
1,71978E+12;76;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-474;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;76;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-475;text;true;;485;155;1;1;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;71;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-476;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;69;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-477;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;72;0;2
1,71978E+12;81;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-478;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;81;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-479;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;72;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-480;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;73;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-481;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;70;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-482;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;71;0;1
1,71978E+12;72;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-483;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;72;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-484;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;73;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-485;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;73;0;1
1,71978E+12;73;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-486;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;73;0;0
1,71978E+12;75;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-487;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;75;0;1
1,71978E+12;78;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-488;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;78;0;1
1,71978E+12;68;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-489;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;68;0;1
1,71978E+12;71;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-490;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;71;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-491;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;70;0;0
1,71978E+12;69;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-492;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;69;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-493;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;70;0;1
1,71978E+12;70;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-494;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;70;0;1
1,71978E+12;60;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-495;text;true;;485;155;2;2;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;60;0;1
1,71978E+12;79;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-496;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41278ccd1c959709ff6;79;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-497;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b41c78ccd1c959709ff9;69;0;1
1,71978E+12;69;Prueba Carga Horas  registradas (GET);404;Not Found;Consulta de Hora Por ID 1-498;text;false;;306;155;2;2;http://localhost:5000/record/getHora/?id=6625b42978ccd1c959709ffc;69;0;1
1,71978E+12;68;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-499;text;true;;483;155;2;2;http://localhost:5000/record/getHora/?id=6625bffc145a7c4bf9360bbf;68;0;0
1,71978E+12;60;Prueba Carga Horas  registradas (GET);200;OK;Consulta de Hora Por ID 1-500;text;true;;485;155;1;1;http://localhost:5000/record/getHora/?id=6625d9a32c2950f1cb827f98;60;0;1
